Run Directory,Fitness,Model,ofv,success,covar,correlation #,ntheta,nomega,nsigm,condition,RPenalty,PythonPenalty,NMTran messages
C:\Users\vnazarov.CERTARA\pydarwin\Example4\temp\5S10\3,99999999.000000,00010012001100000,99999999,False,False,False,0,0,0,99999999,0,0,From NM_5S10_3: 
C:\Users\vnazarov.CERTARA\pydarwin\Example4\temp\5S10\4,99999999.000000,01110012001100000,9229.27239918843,True,True,True,8,4,2,22081.855741552805,99999999,0,From NM_5S10_4: No important warnings
C:\Users\vnazarov.CERTARA\pydarwin\Example4\temp\5S10\5,99999999.000000,01020012001100000,9229.084148092861,True,True,True,8,3,2,927.8645847474762,99999999,0,From NM_5S10_5: No important warnings
C:\Users\vnazarov.CERTARA\pydarwin\Example4\temp\5S10\6,99999999.000000,01000012001100000,99999999,False,False,False,0,0,0,99999999,0,0,From NM_5S10_6: 
C:\Users\vnazarov.CERTARA\pydarwin\Example4\temp\5S10\7,99999999.000000,01011012001100000,9229.230925939359,True,True,True,9,3,2,13682.828749431465,99999999,0,From NM_5S10_7: No important warnings
C:\Users\vnazarov.CERTARA\pydarwin\Example4\temp\5S10\8,99999999.000000,01010112001100000,99999999,False,False,False,0,0,0,99999999,0,0,From NM_5S10_8: 
C:\Users\vnazarov.CERTARA\pydarwin\Example4\temp\5S10\9,99999999.000000,01010002001100000,99999999,False,False,False,0,0,0,99999999,0,0,From NM_5S10_9: 
C:\Users\vnazarov.CERTARA\pydarwin\Example4\temp\5S10\10,99999999.000000,01010010001100000,99999999,False,False,False,0,0,0,99999999,0,0,From NM_5S10_10: 
C:\Users\vnazarov.CERTARA\pydarwin\Example4\temp\5D0\1,99999999.000000,01010012001100000,99999999,False,False,False,0,0,0,99999999,0,0,From NM_5D0_1: 
C:\Users\vnazarov.CERTARA\pydarwin\Example4\temp\5S10\12,99999999.000000,01010012101100000,9226.6887552595,True,True,True,9,3,2,46881.871156165405,99999999,0,From NM_5S10_12: No important warnings
C:\Users\vnazarov.CERTARA\pydarwin\Example4\temp\5S10\13,99999999.000000,01010012011100000,99999999,False,False,False,0,0,0,99999999,0,0,From NM_5S10_13: 
C:\Users\vnazarov.CERTARA\pydarwin\Example4\temp\5S10\14,99999999.000000,01010012000100000,99999999,False,False,False,0,0,0,99999999,0,0,From NM_5S10_14: 
C:\Users\vnazarov.CERTARA\pydarwin\Example4\temp\5S10\15,99999999.000000,01010012001000000,99999999,False,False,False,0,0,0,99999999,0,0,From NM_5S10_15: 
C:\Users\vnazarov.CERTARA\pydarwin\Example4\temp\5S10\16,99999999.000000,01010012001110000,99999999,False,False,False,0,0,0,99999999,0,0,From NM_5S10_16: 
C:\Users\vnazarov.CERTARA\pydarwin\Example4\temp\5S10\17,99999999.000000,01010012001101000,99999999,False,False,False,0,0,0,99999999,0,0,From NM_5S10_17: 
C:\Users\vnazarov.CERTARA\pydarwin\Example4\temp\5S10\18,99999999.000000,01010012001100400,9229.288493416876,False,True,True,8,6,2,1.1274089779021524e+16,99999999,0,From NM_5S10_18: NON-FIXED OMEGA NON-FIXED PARAMETER 
C:\Users\vnazarov.CERTARA\pydarwin\Example4\temp\5S10\19,99999999.000000,01010012001100200,99999999,False,False,False,0,0,0,99999999,0,0,From NM_5S10_19: 
C:\Users\vnazarov.CERTARA\pydarwin\Example4\temp\5S10\20,99999999.000000,01010012001100100,99999999,False,False,False,0,0,0,99999999,0,0,From NM_5S10_20: 
C:\Users\vnazarov.CERTARA\pydarwin\Example4\temp\5S10\21,99999999.000000,01010012001100020,99999999,False,False,False,0,0,0,99999999,0,0,From NM_5S10_21: 
C:\Users\vnazarov.CERTARA\pydarwin\Example4\temp\5S10\22,99999999.000000,01010012001100010,99999999,False,False,False,0,0,0,99999999,0,0,From NM_5S10_22: 
C:\Users\vnazarov.CERTARA\pydarwin\Example4\temp\5S10\23,99999999.000000,01010012001100001,99999999,False,False,False,0,0,0,99999999,0,0,From NM_5S10_23: 
C:\Users\vnazarov.CERTARA\pydarwin\Example4\temp\0\1,99999999.000000,21010012001100000,99999999,False,False,False,13,3,2,99999999,99999999,0,From NM_0_1: No important warnings
C:\Users\vnazarov.CERTARA\pydarwin\Example4\temp\5D0\3,99999999.000000,20010012001100000,99999999,False,False,False,12,3,2,99999999,99999999,0,From NM_5D0_3: No important warnings
C:\Users\vnazarov.CERTARA\pydarwin\Example4\temp\5D0\4,99999999.000000,21110012001100000,99999999,False,False,False,13,4,2,99999999,99999999,0,From NM_5D0_4: No important warnings
C:\Users\vnazarov.CERTARA\pydarwin\Example4\temp\2\78,99999999.000000,21020012001100000,99999999,False,False,False,0,0,0,99999999,0,0,From NM_2_78: 
C:\Users\vnazarov.CERTARA\pydarwin\Example4\temp\5D0\6,99999999.000000,21000012001100000,99999999,False,False,False,0,0,0,99999999,0,0,From NM_5D0_6: 
C:\Users\vnazarov.CERTARA\pydarwin\Example4\temp\5D0\7,99999999.000000,21011012001100000,99999999,False,False,False,0,0,0,99999999,0,0,From NM_5D0_7: 
C:\Users\vnazarov.CERTARA\pydarwin\Example4\temp\5D0\8,99999999.000000,21010112001100000,99999999,False,False,False,0,0,0,99999999,0,0,From NM_5D0_8: 
C:\Users\vnazarov.CERTARA\pydarwin\Example4\temp\5D0\9,99999999.000000,21010002001100000,99999999,False,False,False,0,0,0,99999999,0,0,From NM_5D0_9: 
C:\Users\vnazarov.CERTARA\pydarwin\Example4\temp\5D0\10,99999999.000000,21010010001100000,99999999,False,False,False,12,3,2,99999999,99999999,0,From NM_5D0_10: No important warnings
C:\Users\vnazarov.CERTARA\pydarwin\Example4\temp\0\1,99999999.000000,21010012001100000,99999999,False,False,False,13,3,2,99999999,99999999,0,From NM_0_1: No important warnings
C:\Users\vnazarov.CERTARA\pydarwin\Example4\temp\5D0\12,99999999.000000,21010012101100000,99999999,False,False,False,0,0,0,99999999,0,0,From NM_5D0_12: 
C:\Users\vnazarov.CERTARA\pydarwin\Example4\temp\5D0\13,99999999.000000,21010012011100000,99999999,False,False,False,0,0,0,99999999,0,0,From NM_5D0_13: 
C:\Users\vnazarov.CERTARA\pydarwin\Example4\temp\5D0\14,99999999.000000,21010012000100000,99999999,False,False,False,0,0,0,99999999,0,0,From NM_5D0_14: 
C:\Users\vnazarov.CERTARA\pydarwin\Example4\temp\5D0\15,99999999.000000,21010012001000000,99999999,False,False,False,0,0,0,99999999,0,0,From NM_5D0_15: 
C:\Users\vnazarov.CERTARA\pydarwin\Example4\temp\5D0\16,99999999.000000,21010012001110000,99999999,False,False,False,13,2,2,99999999,99999999,0,From NM_5D0_16: No important warnings
C:\Users\vnazarov.CERTARA\pydarwin\Example4\temp\5D0\17,99999999.000000,21010012001101000,99999999,False,False,False,13,3,2,99999999,99999999,0,From NM_5D0_17: No important warnings
C:\Users\vnazarov.CERTARA\pydarwin\Example4\temp\5D0\18,99999999.000000,21010012001100400,99999999,False,False,False,0,0,0,99999999,0,0,From NM_5D0_18: 
C:\Users\vnazarov.CERTARA\pydarwin\Example4\temp\5D0\19,99999999.000000,21010012001100200,99999999,False,False,False,13,4,2,99999999,99999999,0,From NM_5D0_19: NON-FIXED OMEGA NON-FIXED PARAMETER 
C:\Users\vnazarov.CERTARA\pydarwin\Example4\temp\5D0\20,99999999.000000,21010012001100100,99999999,False,False,False,0,0,0,99999999,0,0,From NM_5D0_20: 
C:\Users\vnazarov.CERTARA\pydarwin\Example4\temp\5D0\21,99999999.000000,21010012001100020,99999999,False,False,False,14,3,2,99999999,99999999,0,From NM_5D0_21: No important warnings
C:\Users\vnazarov.CERTARA\pydarwin\Example4\temp\5D0\22,99999999.000000,21010012001100010,99999999,False,False,False,13,3,2,99999999,99999999,0,From NM_5D0_22: No important warnings
C:\Users\vnazarov.CERTARA\pydarwin\Example4\temp\5D0\23,99999999.000000,21010012001100001,99999999,False,False,False,0,0,0,99999999,0,0,From NM_5D0_23: 
C:\Users\vnazarov.CERTARA\pydarwin\Example4\temp\0\1,99999999.000000,21010012001100000,99999999,False,False,False,13,3,2,99999999,99999999,0,From NM_0_1: No important warnings
C:\Users\vnazarov.CERTARA\pydarwin\Example4\temp\5S10\47,99999999.000000,20110012001100000,99999999,False,False,False,0,0,0,99999999,0,0,From NM_5S10_47: 
C:\Users\vnazarov.CERTARA\pydarwin\Example4\temp\5S10\48,99999999.000000,20020012001100000,99999999,False,False,False,12,3,2,99999999,99999999,0,From NM_5S10_48: No important warnings
C:\Users\vnazarov.CERTARA\pydarwin\Example4\temp\5S10\49,99999999.000000,20000012001100000,99999999,False,False,False,0,0,0,99999999,0,0,From NM_5S10_49: 
C:\Users\vnazarov.CERTARA\pydarwin\Example4\temp\5S10\50,99999999.000000,20011012001100000,99999999,False,False,False,0,0,0,99999999,0,0,From NM_5S10_50: 
C:\Users\vnazarov.CERTARA\pydarwin\Example4\temp\5S10\51,99999999.000000,20010112001100000,99999999,False,False,False,0,0,0,99999999,0,0,From NM_5S10_51: 
C:\Users\vnazarov.CERTARA\pydarwin\Example4\temp\5S10\52,99999999.000000,20010002001100000,99999999,False,False,False,11,3,2,99999999,99999999,0,From NM_5S10_52: No important warnings
C:\Users\vnazarov.CERTARA\pydarwin\Example4\temp\5S10\53,99999999.000000,20010010001100000,99999999,False,False,False,0,0,0,99999999,0,0,From NM_5S10_53: 
C:\Users\vnazarov.CERTARA\pydarwin\Example4\temp\5D0\3,99999999.000000,20010012001100000,99999999,False,False,False,12,3,2,99999999,99999999,0,From NM_5D0_3: No important warnings
C:\Users\vnazarov.CERTARA\pydarwin\Example4\temp\5S10\55,99999999.000000,20010012101100000,99999999,False,False,False,13,3,2,99999999,99999999,0,From NM_5S10_55: No important warnings
C:\Users\vnazarov.CERTARA\pydarwin\Example4\temp\5S10\56,99999999.000000,20010012011100000,99999999,False,False,False,13,3,2,99999999,99999999,0,From NM_5S10_56: No important warnings
C:\Users\vnazarov.CERTARA\pydarwin\Example4\temp\5S10\57,99999999.000000,20010012000100000,99999999,False,False,False,0,0,0,99999999,0,0,From NM_5S10_57: 
C:\Users\vnazarov.CERTARA\pydarwin\Example4\temp\5S10\58,99999999.000000,20010012001000000,99999999,False,False,False,12,4,2,99999999,99999999,0,From NM_5S10_58: No important warnings
C:\Users\vnazarov.CERTARA\pydarwin\Example4\temp\5S10\59,99999999.000000,20010012001110000,99999999,False,False,False,0,0,0,99999999,0,0,From NM_5S10_59: 
C:\Users\vnazarov.CERTARA\pydarwin\Example4\temp\5S10\60,99999999.000000,20010012001101000,99999999,False,False,False,12,3,2,99999999,99999999,0,From NM_5S10_60: No important warnings
C:\Users\vnazarov.CERTARA\pydarwin\Example4\temp\5S10\61,99999999.000000,20010012001100400,99999999,False,False,False,12,6,2,99999999,99999999,0,From NM_5S10_61: NON-FIXED OMEGA NON-FIXED PARAMETER 
C:\Users\vnazarov.CERTARA\pydarwin\Example4\temp\5S10\62,99999999.000000,20010012001100200,99999999,False,False,False,0,0,0,99999999,0,0,From NM_5S10_62: 
C:\Users\vnazarov.CERTARA\pydarwin\Example4\temp\5S10\63,99999999.000000,20010012001100100,99999999,False,False,False,0,0,0,99999999,0,0,From NM_5S10_63: 
C:\Users\vnazarov.CERTARA\pydarwin\Example4\temp\5S10\64,99999999.000000,20010012001100020,99999999,False,False,False,0,0,0,99999999,0,0,From NM_5S10_64: 
C:\Users\vnazarov.CERTARA\pydarwin\Example4\temp\5S10\65,99999999.000000,20010012001100010,99999999,False,False,False,0,0,0,99999999,0,0,From NM_5S10_65: 
C:\Users\vnazarov.CERTARA\pydarwin\Example4\temp\5S10\66,99999999.000000,20010012001100001,99999999,False,False,False,12,3,1,99999999,99999999,0,From NM_5S10_66: No important warnings
C:\Users\vnazarov.CERTARA\pydarwin\Example4\temp\0\1,99999999.000000,21010012001100000,99999999,False,False,False,13,3,2,99999999,99999999,0,From NM_0_1: No important warnings
C:\Users\vnazarov.CERTARA\pydarwin\Example4\temp\5S10\68,99999999.000000,21120012001100000,99999999,False,False,False,13,4,2,99999999,99999999,0,From NM_5S10_68: No important warnings
C:\Users\vnazarov.CERTARA\pydarwin\Example4\temp\5S10\69,99999999.000000,21100012001100000,99999999,False,False,False,0,0,0,99999999,0,0,From NM_5S10_69: 
C:\Users\vnazarov.CERTARA\pydarwin\Example4\temp\5S10\70,99999999.000000,21111012001100000,99999999,False,False,False,0,0,0,99999999,0,0,From NM_5S10_70: 
C:\Users\vnazarov.CERTARA\pydarwin\Example4\temp\5S10\71,99999999.000000,21110112001100000,99999999,False,False,False,0,0,0,99999999,0,0,From NM_5S10_71: 
C:\Users\vnazarov.CERTARA\pydarwin\Example4\temp\5S10\72,99999999.000000,21110002001100000,99999999,False,False,False,0,0,0,99999999,0,0,From NM_5S10_72: 
C:\Users\vnazarov.CERTARA\pydarwin\Example4\temp\5S10\73,99999999.000000,21110010001100000,99999999,False,False,False,12,4,2,99999999,99999999,0,From NM_5S10_73: No important warnings
C:\Users\vnazarov.CERTARA\pydarwin\Example4\temp\5D0\4,99999999.000000,21110012001100000,99999999,False,False,False,13,4,2,99999999,99999999,0,From NM_5D0_4: No important warnings
C:\Users\vnazarov.CERTARA\pydarwin\Example4\temp\5S10\75,99999999.000000,21110012101100000,99999999,False,False,False,14,4,2,99999999,99999999,0,From NM_5S10_75: No important warnings
C:\Users\vnazarov.CERTARA\pydarwin\Example4\temp\5S10\76,99999999.000000,21110012011100000,99999999,False,False,False,14,4,2,99999999,99999999,0,From NM_5S10_76: No important warnings
C:\Users\vnazarov.CERTARA\pydarwin\Example4\temp\5S10\77,99999999.000000,21110012000100000,99999999,False,False,False,12,4,2,99999999,99999999,0,From NM_5S10_77: No important warnings
C:\Users\vnazarov.CERTARA\pydarwin\Example4\temp\5S10\78,99999999.000000,21110012001000000,99999999,False,False,False,0,0,0,99999999,0,0,From NM_5S10_78: 
C:\Users\vnazarov.CERTARA\pydarwin\Example4\temp\5S10\79,99999999.000000,21110012001110000,99999999,False,False,False,0,0,0,99999999,0,0,From NM_5S10_79: 
C:\Users\vnazarov.CERTARA\pydarwin\Example4\temp\5S10\80,99999999.000000,21110012001101000,99999999,False,False,False,0,0,0,99999999,0,0,From NM_5S10_80: 
C:\Users\vnazarov.CERTARA\pydarwin\Example4\temp\5S10\81,99999999.000000,21110012001100400,99999999,False,False,False,13,7,2,99999999,99999999,0,From NM_5S10_81: NON-FIXED OMEGA NON-FIXED PARAMETER 
C:\Users\vnazarov.CERTARA\pydarwin\Example4\temp\5S10\82,99999999.000000,21110012001100200,99999999,False,False,False,0,0,0,99999999,0,0,From NM_5S10_82: 
C:\Users\vnazarov.CERTARA\pydarwin\Example4\temp\5S10\83,99999999.000000,21110012001100100,99999999,False,False,False,0,0,0,99999999,0,0,From NM_5S10_83: 
C:\Users\vnazarov.CERTARA\pydarwin\Example4\temp\5S10\84,99999999.000000,21110012001100020,99999999,False,False,False,0,0,0,99999999,0,0,From NM_5S10_84: 
C:\Users\vnazarov.CERTARA\pydarwin\Example4\temp\5S10\85,99999999.000000,21110012001100010,99999999,False,False,False,0,0,0,99999999,0,0,From NM_5S10_85: 
C:\Users\vnazarov.CERTARA\pydarwin\Example4\temp\5S10\86,99999999.000000,21110012001100001,99999999,False,False,False,0,0,0,99999999,0,0,From NM_5S10_86: 
C:\Users\vnazarov.CERTARA\pydarwin\Example4\temp\0\1,99999999.000000,21010012001100000,99999999,False,False,False,13,3,2,99999999,99999999,0,From NM_0_1: No important warnings
C:\Users\vnazarov.CERTARA\pydarwin\Example4\temp\2\78,99999999.000000,21020012001100000,99999999,False,False,False,0,0,0,99999999,0,0,From NM_2_78: 
C:\Users\vnazarov.CERTARA\pydarwin\Example4\temp\5S10\89,99999999.000000,21021012001100000,99999999,False,False,False,0,0,0,99999999,0,0,From NM_5S10_89: 
C:\Users\vnazarov.CERTARA\pydarwin\Example4\temp\5S10\90,99999999.000000,21020112001100000,99999999,False,False,False,0,0,0,99999999,0,0,From NM_5S10_90: 
C:\Users\vnazarov.CERTARA\pydarwin\Example4\temp\5S10\91,99999999.000000,21020002001100000,99999999,False,False,False,12,3,2,99999999,99999999,0,From NM_5S10_91: No important warnings
C:\Users\vnazarov.CERTARA\pydarwin\Example4\temp\5S10\92,99999999.000000,21020010001100000,99999999,False,False,False,0,0,0,99999999,0,0,From NM_5S10_92: 
C:\Users\vnazarov.CERTARA\pydarwin\Example4\temp\2\78,99999999.000000,21020012001100000,99999999,False,False,False,0,0,0,99999999,0,0,From NM_2_78: 
C:\Users\vnazarov.CERTARA\pydarwin\Example4\temp\5S10\94,99999999.000000,21020012101100000,99999999,False,False,False,0,0,0,99999999,0,0,From NM_5S10_94: 
C:\Users\vnazarov.CERTARA\pydarwin\Example4\temp\5S10\95,99999999.000000,21020012011100000,99999999,False,False,False,0,0,0,99999999,0,0,From NM_5S10_95: 
C:\Users\vnazarov.CERTARA\pydarwin\Example4\temp\5S10\96,99999999.000000,21020012000100000,99999999,False,False,False,0,0,0,99999999,0,0,From NM_5S10_96: 
C:\Users\vnazarov.CERTARA\pydarwin\Example4\temp\5S10\97,99999999.000000,21020012001000000,99999999,False,False,False,13,4,2,99999999,99999999,0,From NM_5S10_97: No important warnings
C:\Users\vnazarov.CERTARA\pydarwin\Example4\temp\5S10\98,99999999.000000,21020012001110000,99999999,False,False,False,13,2,2,99999999,99999999,0,From NM_5S10_98: No important warnings
C:\Users\vnazarov.CERTARA\pydarwin\Example4\temp\5S10\99,99999999.000000,21020012001101000,99999999,False,False,False,0,0,0,99999999,0,0,From NM_5S10_99: 
C:\Users\vnazarov.CERTARA\pydarwin\Example4\temp\5S10\100,99999999.000000,21020012001100400,99999999,False,False,False,0,0,0,99999999,0,0,From NM_5S10_100: 
C:\Users\vnazarov.CERTARA\pydarwin\Example4\temp\5S10\101,99999999.000000,21020012001100200,99999999,False,False,False,0,0,0,99999999,0,0,From NM_5S10_101: 
C:\Users\vnazarov.CERTARA\pydarwin\Example4\temp\5S10\102,99999999.000000,21020012001100100,99999999,False,False,False,13,4,2,99999999,99999999,0,From NM_5S10_102: No important warnings
C:\Users\vnazarov.CERTARA\pydarwin\Example4\temp\5S10\103,99999999.000000,21020012001100020,99999999,False,False,False,14,3,2,99999999,99999999,0,From NM_5S10_103: No important warnings
C:\Users\vnazarov.CERTARA\pydarwin\Example4\temp\5S10\104,99999999.000000,21020012001100010,99999999,False,False,False,0,0,0,99999999,0,0,From NM_5S10_104: 
C:\Users\vnazarov.CERTARA\pydarwin\Example4\temp\5S10\105,99999999.000000,21020012001100001,99999999,False,False,False,0,0,0,99999999,0,0,From NM_5S10_105: 
C:\Users\vnazarov.CERTARA\pydarwin\Example4\temp\0\1,99999999.000000,21010012001100000,99999999,False,False,False,13,3,2,99999999,99999999,0,From NM_0_1: No important warnings
C:\Users\vnazarov.CERTARA\pydarwin\Example4\temp\5S10\107,99999999.000000,21001012001100000,99999999,False,False,False,0,0,0,99999999,0,0,From NM_5S10_107: 
C:\Users\vnazarov.CERTARA\pydarwin\Example4\temp\5S10\108,99999999.000000,21000112001100000,99999999,False,False,False,0,0,0,99999999,0,0,From NM_5S10_108: 
C:\Users\vnazarov.CERTARA\pydarwin\Example4\temp\5S10\109,99999999.000000,21000002001100000,99999999,False,False,False,0,0,0,99999999,0,0,From NM_5S10_109: 
C:\Users\vnazarov.CERTARA\pydarwin\Example4\temp\5S10\110,99999999.000000,21000010001100000,99999999,False,False,False,0,0,0,99999999,0,0,From NM_5S10_110: 
C:\Users\vnazarov.CERTARA\pydarwin\Example4\temp\5D0\6,99999999.000000,21000012001100000,99999999,False,False,False,0,0,0,99999999,0,0,From NM_5D0_6: 
C:\Users\vnazarov.CERTARA\pydarwin\Example4\temp\5S10\112,99999999.000000,21000012101100000,99999999,False,False,False,0,0,0,99999999,0,0,From NM_5S10_112: 
C:\Users\vnazarov.CERTARA\pydarwin\Example4\temp\5S10\113,99999999.000000,21000012011100000,99999999,False,False,False,0,0,0,99999999,0,0,From NM_5S10_113: 
C:\Users\vnazarov.CERTARA\pydarwin\Example4\temp\5S10\114,99999999.000000,21000012000100000,99999999,False,False,False,0,0,0,99999999,0,0,From NM_5S10_114: 
C:\Users\vnazarov.CERTARA\pydarwin\Example4\temp\5S10\115,99999999.000000,21000012001000000,99999999,False,False,False,0,0,0,99999999,0,0,From NM_5S10_115: 
C:\Users\vnazarov.CERTARA\pydarwin\Example4\temp\5S10\116,99999999.000000,21000012001110000,99999999,False,False,False,0,0,0,99999999,0,0,From NM_5S10_116: 
C:\Users\vnazarov.CERTARA\pydarwin\Example4\temp\5S10\117,99999999.000000,21000012001101000,99999999,False,False,False,0,0,0,99999999,0,0,From NM_5S10_117: 
C:\Users\vnazarov.CERTARA\pydarwin\Example4\temp\5S10\118,99999999.000000,21000012001100400,99999999,False,False,False,0,0,0,99999999,0,0,From NM_5S10_118: 
C:\Users\vnazarov.CERTARA\pydarwin\Example4\temp\5S10\119,99999999.000000,21000012001100200,99999999,False,False,False,0,0,0,99999999,0,0,From NM_5S10_119: 
C:\Users\vnazarov.CERTARA\pydarwin\Example4\temp\5S10\120,99999999.000000,21000012001100100,99999999,False,False,False,0,0,0,99999999,0,0,From NM_5S10_120: 
C:\Users\vnazarov.CERTARA\pydarwin\Example4\temp\5S10\121,99999999.000000,21000012001100020,99999999,False,False,False,0,0,0,99999999,0,0,From NM_5S10_121: 
C:\Users\vnazarov.CERTARA\pydarwin\Example4\temp\5S10\122,99999999.000000,21000012001100010,99999999,False,False,False,0,0,0,99999999,0,0,From NM_5S10_122: 
C:\Users\vnazarov.CERTARA\pydarwin\Example4\temp\5S10\123,99999999.000000,21000012001100001,99999999,False,False,False,0,0,0,99999999,0,0,From NM_5S10_123: 
C:\Users\vnazarov.CERTARA\pydarwin\Example4\temp\0\1,99999999.000000,21010012001100000,99999999,False,False,False,13,3,2,99999999,99999999,0,From NM_0_1: No important warnings
C:\Users\vnazarov.CERTARA\pydarwin\Example4\temp\5S10\125,99999999.000000,21011112001100000,99999999,False,False,False,15,3,2,99999999,99999999,0,From NM_5S10_125: No important warnings
C:\Users\vnazarov.CERTARA\pydarwin\Example4\temp\5S10\126,99999999.000000,21011002001100000,99999999,False,False,False,0,0,0,99999999,0,0,From NM_5S10_126: 
C:\Users\vnazarov.CERTARA\pydarwin\Example4\temp\5S10\127,99999999.000000,21011010001100000,99999999,False,False,False,0,0,0,99999999,0,0,From NM_5S10_127: 
C:\Users\vnazarov.CERTARA\pydarwin\Example4\temp\5D0\7,99999999.000000,21011012001100000,99999999,False,False,False,0,0,0,99999999,0,0,From NM_5D0_7: 
C:\Users\vnazarov.CERTARA\pydarwin\Example4\temp\5S10\129,99999999.000000,21011012101100000,99999999,False,False,False,0,0,0,99999999,0,0,From NM_5S10_129: 
C:\Users\vnazarov.CERTARA\pydarwin\Example4\temp\5S10\130,99999999.000000,21011012011100000,99999999,False,False,False,0,0,0,99999999,0,0,From NM_5S10_130: 
C:\Users\vnazarov.CERTARA\pydarwin\Example4\temp\5S10\131,99999999.000000,21011012000100000,99999999,False,False,False,0,0,0,99999999,0,0,From NM_5S10_131: 
C:\Users\vnazarov.CERTARA\pydarwin\Example4\temp\5S10\132,99999999.000000,21011012001000000,99999999,False,False,False,0,0,0,99999999,0,0,From NM_5S10_132: 
C:\Users\vnazarov.CERTARA\pydarwin\Example4\temp\5S10\133,99999999.000000,21011012001110000,99999999,False,False,False,0,0,0,99999999,0,0,From NM_5S10_133: 
C:\Users\vnazarov.CERTARA\pydarwin\Example4\temp\5S10\134,99999999.000000,21011012001101000,99999999,False,False,False,0,0,0,99999999,0,0,From NM_5S10_134: 
C:\Users\vnazarov.CERTARA\pydarwin\Example4\temp\5S10\135,99999999.000000,21011012001100400,99999999,False,False,False,0,0,0,99999999,0,0,From NM_5S10_135: 
C:\Users\vnazarov.CERTARA\pydarwin\Example4\temp\5S10\136,99999999.000000,21011012001100200,99999999,False,False,False,14,4,2,99999999,99999999,0,From NM_5S10_136: NON-FIXED OMEGA NON-FIXED PARAMETER 
C:\Users\vnazarov.CERTARA\pydarwin\Example4\temp\5S10\137,99999999.000000,21011012001100100,99999999,False,False,False,14,4,2,99999999,99999999,0,From NM_5S10_137: No important warnings
C:\Users\vnazarov.CERTARA\pydarwin\Example4\temp\5S10\138,99999999.000000,21011012001100020,99999999,False,False,False,0,0,0,99999999,0,0,From NM_5S10_138: 
C:\Users\vnazarov.CERTARA\pydarwin\Example4\temp\5S10\139,99999999.000000,21011012001100010,99999999,False,False,False,0,0,0,99999999,0,0,From NM_5S10_139: 
C:\Users\vnazarov.CERTARA\pydarwin\Example4\temp\5S10\140,99999999.000000,21011012001100001,99999999,False,False,False,14,3,1,99999999,99999999,0,From NM_5S10_140: No important warnings
C:\Users\vnazarov.CERTARA\pydarwin\Example4\temp\0\1,99999999.000000,21010012001100000,99999999,False,False,False,13,3,2,99999999,99999999,0,From NM_0_1: No important warnings
C:\Users\vnazarov.CERTARA\pydarwin\Example4\temp\5S10\142,99999999.000000,21010102001100000,99999999,False,False,False,0,0,0,99999999,0,0,From NM_5S10_142: 
C:\Users\vnazarov.CERTARA\pydarwin\Example4\temp\5S10\143,99999999.000000,21010110001100000,99999999,False,False,False,13,3,2,99999999,99999999,0,From NM_5S10_143: No important warnings
C:\Users\vnazarov.CERTARA\pydarwin\Example4\temp\5D0\8,99999999.000000,21010112001100000,99999999,False,False,False,0,0,0,99999999,0,0,From NM_5D0_8: 
C:\Users\vnazarov.CERTARA\pydarwin\Example4\temp\5S10\145,99999999.000000,21010112101100000,99999999,False,False,False,15,3,2,99999999,99999999,0,From NM_5S10_145: No important warnings
C:\Users\vnazarov.CERTARA\pydarwin\Example4\temp\5S10\146,99999999.000000,21010112011100000,99999999,False,False,False,15,3,2,99999999,99999999,0,From NM_5S10_146: No important warnings
C:\Users\vnazarov.CERTARA\pydarwin\Example4\temp\5S10\147,99999999.000000,21010112000100000,99999999,False,False,False,13,3,2,99999999,99999999,0,From NM_5S10_147: No important warnings
C:\Users\vnazarov.CERTARA\pydarwin\Example4\temp\5S10\148,99999999.000000,21010112001000000,99999999,False,False,False,0,0,0,99999999,0,0,From NM_5S10_148: 
C:\Users\vnazarov.CERTARA\pydarwin\Example4\temp\5S10\149,99999999.000000,21010112001110000,99999999,False,False,False,14,2,2,99999999,99999999,0,From NM_5S10_149: No important warnings
C:\Users\vnazarov.CERTARA\pydarwin\Example4\temp\5S10\150,99999999.000000,21010112001101000,99999999,False,False,False,0,0,0,99999999,0,0,From NM_5S10_150: 
C:\Users\vnazarov.CERTARA\pydarwin\Example4\temp\5S10\151,99999999.000000,21010112001100400,99999999,False,False,False,14,6,2,99999999,99999999,0,From NM_5S10_151: NON-FIXED OMEGA NON-FIXED PARAMETER 
C:\Users\vnazarov.CERTARA\pydarwin\Example4\temp\5S10\152,99999999.000000,21010112001100200,99999999,False,False,False,0,0,0,99999999,0,0,From NM_5S10_152: 
C:\Users\vnazarov.CERTARA\pydarwin\Example4\temp\5S10\153,99999999.000000,21010112001100100,99999999,False,False,False,14,4,2,99999999,99999999,0,From NM_5S10_153: No important warnings
C:\Users\vnazarov.CERTARA\pydarwin\Example4\temp\5S10\154,99999999.000000,21010112001100020,99999999,False,False,False,0,0,0,99999999,0,0,From NM_5S10_154: 
C:\Users\vnazarov.CERTARA\pydarwin\Example4\temp\5S10\155,99999999.000000,21010112001100010,99999999,False,False,False,0,0,0,99999999,0,0,From NM_5S10_155: 
C:\Users\vnazarov.CERTARA\pydarwin\Example4\temp\5S10\156,99999999.000000,21010112001100001,99999999,False,False,False,0,0,0,99999999,0,0,From NM_5S10_156: 
C:\Users\vnazarov.CERTARA\pydarwin\Example4\temp\0\1,99999999.000000,21010012001100000,99999999,False,False,False,13,3,2,99999999,99999999,0,From NM_0_1: No important warnings
